,incident_id,incident_date,incident_description,source_link,victim_name,contract_address,contract_name,category,subcategory,cause_title
481,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-13-Alpha-Homora-v2.md,AlphaHomora,0x33bf0bb8e1405dc440eccb97ffd92fef438c8a27,HomoraBankv2,Third Party Layer,Faulty operation,Deployment mistake
482,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-13-Alpha-Homora-v2.md,AlphaHomora,0x33bf0bb8e1405dc440eccb97ffd92fef438c8a27,HomoraBankv2,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a non-token contract
483,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-13-Alpha-Homora-v2.md,AlphaHomora,0x33bf0bb8e1405dc440eccb97ffd92fef438c8a27,HomoraBankv2,Smart Contract Layer,Coding mistake,Arithmetic mistakes
484,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-13-Alpha-Homora-v2.md,CreamFinance,,,Third Party Layer,Faulty operation,Deployment mistake
485,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-13-Alpha-Homora-v2.md,CreamFinance,,,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a non-token contract
486,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-13-Alpha-Homora-v2.md,CreamFinance,,,Smart Contract Layer,Coding mistake,Arithmetic mistakes
487,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://www.rekt.news/alpha-finance-rekt/,AlphaHomora,0x33bf0bb8e1405dc440eccb97ffd92fef438c8a27,HomoraBankv2,Third Party Layer,Faulty operation,Deployment mistake
488,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://www.rekt.news/alpha-finance-rekt/,AlphaHomora,0x33bf0bb8e1405dc440eccb97ffd92fef438c8a27,HomoraBankv2,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a non-token contract
489,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://www.rekt.news/alpha-finance-rekt/,AlphaHomora,0x33bf0bb8e1405dc440eccb97ffd92fef438c8a27,HomoraBankv2,Smart Contract Layer,Coding mistake,Arithmetic mistakes
490,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://www.rekt.news/alpha-finance-rekt/,CreamFinance,,,Third Party Layer,Faulty operation,Deployment mistake
491,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://www.rekt.news/alpha-finance-rekt/,CreamFinance,,,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a non-token contract
492,168,2021-2-13,"The attackers' contract made the Homora code “believe�?that their malicious contract was one of their own in order to manipulate internal debt numbers in their system.An attacker exploited Alpha Homora V2 using a series of complex transactions, which involved flashloans. ",https://www.rekt.news/alpha-finance-rekt/,CreamFinance,,,Smart Contract Layer,Coding mistake,Arithmetic mistakes
493,169,2022-2-17,RigoBlock has been hacked. All tokens in Dragos but ETH and USDT are at risk due to an exploited protocol vulnerability.,http://www.antihackingonline.com/potential-risk-of-cve/cve-2022-25335-about-rigoblock-dragos-design-weakness-23rd-feb-2022/,RigoBlock,0x876b9ebd725d1fa0b879fcee12560a6453b51dc8,Dragos,Smart Contract Layer,Access control,Function visibility error
494,169,2022-2-17,RigoBlock has been hacked. All tokens in Dragos but ETH and USDT are at risk due to an exploited protocol vulnerability.,https://twitter.com/RigoBlock/status/1494351180713050116,RigoBlock,0x876b9ebd725d1fa0b879fcee12560a6453b51dc8,Dragos,Smart Contract Layer,Access control,Function visibility error
495,169,2022-2-17,RigoBlock has been hacked. All tokens in Dragos but ETH and USDT are at risk due to an exploited protocol vulnerability.,https://twitter.com/danielvf/status/1494317265835147272,RigoBlock,0x876b9ebd725d1fa0b879fcee12560a6453b51dc8,Dragos,Smart Contract Layer,Access control,Function visibility error
496,170,2020-12-14,Targeted attack towards the account of Mr. Hugh Karp.,https://www.certik.io/blog/technology/nexus-mutual-attack-8-million-lost,NexusMutual,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
497,171,2021-3-8,"DODO was hacked for $2 million using a fake token attack. The exploits targeted several DODO V2 Crowdpools, namely the WSZO, WCRES, ETHA, and FUSI pool.In summary, there are two individuals involved in this exploit. We will refer to them as Individual A and Individual B.Individual B has all the hallmarks of a frontrunning bot.",https://www.rekt.news/au-dodo-rekt/,DODO,0x2bbd66fc4898242bdbd2583bbe1d76e8b8f71445,DVM,Smart Contract Layer,Access control,Function visibility error
498,172,2021-11-5,"The ethereum deployment of bZx protocol is safe following the compromise of an individual bZx developer’s computer and their private keys.
This attack granted the hacker access to the content of the bZx Developers wallet, and also the private keys to the BSC and Polygon deployment of bZx Protocol. After gaining control of BSC and Polygon the hacker drained the BSC and Polygon protocol, then upgraded the contract to allow draining of all tokens that the contracts had given unlimited approval.
What Went Wrong?The BSC and Polygon implementation administrative private keys have not yet been transferred to the DAO yet. Therefore the BSC and Polygon Deployment did not have the protection of the DAO. When the developers private keys were compromised in a phishing attack the hacker gained access to not only the individual developers personal funds, but also gained access to the bZx deployment on BSC and Polygon. From there the hacker was able to upgrade the contract and perform an attack on users of the protocol and funds held within the protocol.
[unlimited approve funds attack]""",https://bzx.network/blog/prelminary-post-mortem,bzx,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
499,172,2021-11-5,"The ethereum deployment of bZx protocol is safe following the compromise of an individual bZx developer’s computer and their private keys.
This attack granted the hacker access to the content of the bZx Developers wallet, and also the private keys to the BSC and Polygon deployment of bZx Protocol. After gaining control of BSC and Polygon the hacker drained the BSC and Polygon protocol, then upgraded the contract to allow draining of all tokens that the contracts had given unlimited approval.
What Went Wrong?The BSC and Polygon implementation administrative private keys have not yet been transferred to the DAO yet. Therefore the BSC and Polygon Deployment did not have the protection of the DAO. When the developers private keys were compromised in a phishing attack the hacker gained access to not only the individual developers personal funds, but also gained access to the bZx deployment on BSC and Polygon. From there the hacker was able to upgrade the contract and perform an attack on users of the protocol and funds held within the protocol.
[unlimited approve funds attack]""",https://rekt.news/bzx-rekt/,bzx,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
500,172,2021-11-5,"The ethereum deployment of bZx protocol is safe following the compromise of an individual bZx developer’s computer and their private keys.
This attack granted the hacker access to the content of the bZx Developers wallet, and also the private keys to the BSC and Polygon deployment of bZx Protocol. After gaining control of BSC and Polygon the hacker drained the BSC and Polygon protocol, then upgraded the contract to allow draining of all tokens that the contracts had given unlimited approval.
What Went Wrong?The BSC and Polygon implementation administrative private keys have not yet been transferred to the DAO yet. Therefore the BSC and Polygon Deployment did not have the protection of the DAO. When the developers private keys were compromised in a phishing attack the hacker gained access to not only the individual developers personal funds, but also gained access to the bZx deployment on BSC and Polygon. From there the hacker was able to upgrade the contract and perform an attack on users of the protocol and funds held within the protocol.
[unlimited approve funds attack]""",https://twitter.com/SlowMist_Team/status/1456647033826123780,bzx,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
501,173,2021-10-23,The implicit assumptions on Uniswap V2 resulted in 20 addresses on Alpha Homora V2 being impacted and lost a total of 40.93 ETH to miners who extracted this value.,https://blog.alphaventuredao.io/mev-bots-uniswap-implicit-assumptions/,AlphaFinance,,,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair slippage protection
502,173,2021-10-23,The implicit assumptions on Uniswap V2 resulted in 20 addresses on Alpha Homora V2 being impacted and lost a total of 40.93 ETH to miners who extracted this value.,https://docs.google.com/spreadsheets/d/18mDaQkChTmThLjzRju1RSzhNGq67vHMKFMZC41wVvUE/edit#gid=0,AlphaFinance,,,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair slippage protection
503,174,2021-9-14,"Klondike Finance was attacked by hackers, with a total loss of approximately 35,281.71 KXUSD (6.5629 WETH).",https://etherscan.io/tx/0x5be7bcfd15d9190d293bcd072febf5fe0fc7e095ae8d64b25fc5cf5e9911e8e2,KlondikeFinance,0xacbdb82f07b2653137d3a08a22637121422ae747,LiquidBoardroom,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
504,175,2021-5-12,"~$4.5 million stolen from their xSNX contract.Three months ago this team lost $24 million - in the same token, to the same attack technique. An erroneous require statement allowed the function to be publicly callable. require(sender==address(this) was used when xToken should have used require(msg.sender==soloMarginAddress)",https://rekt.news/xtoken-rekt-x2/,XToken,0x55dbb68f69337fcabe261f296b50b4723d333830,xSNXAdmin,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
505,175,2021-5-12,"~$4.5 million stolen from their xSNX contract.Three months ago this team lost $24 million - in the same token, to the same attack technique. An erroneous require statement allowed the function to be publicly callable. require(sender==address(this) was used when xToken should have used require(msg.sender==soloMarginAddress)",https://rekt.news/xtoken-rekt-x2/,XToken,0x55dbb68f69337fcabe261f296b50b4723d333830,xSNXAdmin,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
506,176,2020-8-24,The team identified an exploit for the YFV staking pool that enables malicious actors to individually reset timers for staked YFV.  There is a risk of being locked in $170 million in funds.,https://valuedefi.medium.com/vip-1-opening-yfv-staking-pool-v2-c78d1065fd75,YFValue,0x0e6ffd4daeca13a8158146516f847d2f44ad4a30,YFVRewardsLINKPool,Smart Contract Layer,Coding mistake,Improper asset locks or frozen asset
507,176,2020-8-24,The team identified an exploit for the YFV staking pool that enables malicious actors to individually reset timers for staked YFV.  There is a risk of being locked in $170 million in funds.,https://valuedefi.medium.com/yfv-update-staking-pool-exploit-713cb353ff7d,YFValue,0x0e6ffd4daeca13a8158146516f847d2f44ad4a30,YFVRewardsLINKPool,Smart Contract Layer,Coding mistake,Improper asset locks or frozen asset
508,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://blockcast.cc/news/peckshield-brief-analysis-of-burgerswap-lightning-loan-attack-the-logic-behind-the-defi-protocol-is-more-important-than-the-code/,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
509,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://blockcast.cc/news/peckshield-brief-analysis-of-burgerswap-lightning-loan-attack-the-logic-behind-the-defi-protocol-is-more-important-than-the-code/,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
510,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://blockcast.cc/news/peckshield-brief-analysis-of-burgerswap-lightning-loan-attack-the-logic-behind-the-defi-protocol-is-more-important-than-the-code/,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
511,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://cryptoslate.com/binance-smart-chain-defi-project-burgerswap-hacked-for-7-million/,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
512,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://cryptoslate.com/binance-smart-chain-defi-project-burgerswap-hacked-for-7-million/,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
513,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://cryptoslate.com/binance-smart-chain-defi-project-burgerswap-hacked-for-7-million/,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
514,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://twitter.com/burger_swap/status/1398162875634511872,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
515,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://twitter.com/burger_swap/status/1398162875634511872,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
516,177,2021-5-27,"Overall, the attacker reportedly managed to steal 4,400 BNB (worth around $1.6 million), 22,000 BUSD and 1.4 million USDT stablecoins, 2.5 Ethereum ($6,800), 432,000 BURGER ($3.2 million), and 142,000 xBURGER ($1 million)—for a total of over $7.2 million. Missing sanity check on K: The swap function is supposed to ***verify x*y >= k*** which basically verifies that the contract got enough input tokens required to do the swap. Without this check, you can trigger a swap to swap a million token X for a million token Y but only pay 1 token X to the pool while withdrawing the million token Y. Without this check, the pool has no way to ensure that the user paid the input tokens they committed in the swap.(@Mudit__Gupta)",https://twitter.com/burger_swap/status/1398162875634511872,BurgerSwap,0x7ac55ac530f2c29659573bde0700c6758d69e677,DemaxPair,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
517,178,2021-11-21,"The main reason for this incident is that the project party underestimated the impact of fee on totalTokens when designing the function swapIn, and ignored the impact of decimal point accuracy between different tokens.",https://formation-fi.medium.com/greetings-formation-fi-community-supporters-investors-and-friends-b09d673cda8a,Formation.Fi,0xcb6afdc84e8949ddf49ab00b5b351a5b0f65a723,VAULT,DeFi Protocol Layer/Design Flaw,Other DeFi protocol design flaw,Other protocol vulnerabilities
518,178,2021-11-21,"The main reason for this incident is that the project party underestimated the impact of fee on totalTokens when designing the function swapIn, and ignored the impact of decimal point accuracy between different tokens.",https://formation-fi.medium.com/greetings-formation-fi-community-supporters-investors-and-friends-b09d673cda8a,Formation.Fi,0xcb6afdc84e8949ddf49ab00b5b351a5b0f65a723,VAULT,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
519,178,2021-11-21,"The main reason for this incident is that the project party underestimated the impact of fee on totalTokens when designing the function swapIn, and ignored the impact of decimal point accuracy between different tokens.",https://medium.com/@Knownsec_Blockchain_Lab/knownsec-blockchain-lab-formation-fi-flash-loan-security-incident-analysis-8a24555f8356,Formation.Fi,0xcb6afdc84e8949ddf49ab00b5b351a5b0f65a723,VAULT,DeFi Protocol Layer/Design Flaw,Other DeFi protocol design flaw,Other protocol vulnerabilities
520,178,2021-11-21,"The main reason for this incident is that the project party underestimated the impact of fee on totalTokens when designing the function swapIn, and ignored the impact of decimal point accuracy between different tokens.",https://medium.com/@Knownsec_Blockchain_Lab/knownsec-blockchain-lab-formation-fi-flash-loan-security-incident-analysis-8a24555f8356,Formation.Fi,0xcb6afdc84e8949ddf49ab00b5b351a5b0f65a723,VAULT,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
521,179,2020-11-12,Akropolis was attacked by exploiting its flawed handling of the deposit logic in its SavingsModule smart contract***.This incident was due to a bug in the protocol without (1) validating the supported tokens and (2) enforcing reentrancy protection on the deposit logic. The exploitation leads to a large number of pooltokens minted without being backed by valuable assets. The redemption of these minted pooltokens is then exercised to drain about 2.0mn DAI from the affected YCurve and sUSD pools.This hack is initialized from a malicious ERC20-like contract (located at 0xe230). This malicious contract implements a hook that will be invoked whenever the transferFrom() (function signature: 0x23b872dd) is being called.,https://peckshield.medium.com/akropolis-incident-root-cause-analysis-c11ee59e05d4,Akropolis,0x1cec0e358f882733c5ecc028d8a0c24baee02004,SavingsModule,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
522,180,2021-12-30,"On December 30, BEOSIN’s Eagle Eye alerted that the Sashimi Swap was hacked at 09:06 UTC on December 30, with a total loss of nearly USD 200,000. 
The hacker then removed the liquidity and gets WETH, and finally the hacker repeated the profit twice with the obtained WETH, and returned WETH tokens lent by flash loan. The total profits nearly $200,000: 6,261.304 uni, 4,466,096 Sashimi and 63,762 usdt.",https://mirror.xyz/0xaB265E6124dedE46C85336e720521209d51E403e/emKEN5R-Mp3KTY1YKpTTq79O1x_oRzK3FeSOVt2bgEM,SashimiSwap,0xe4fe6a45f354e845f954cddee6084603cedb9410,UniswapV2Router02,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
523,180,2021-12-30,"On December 30, BEOSIN’s Eagle Eye alerted that the Sashimi Swap was hacked at 09:06 UTC on December 30, with a total loss of nearly USD 200,000. 
The hacker then removed the liquidity and gets WETH, and finally the hacker repeated the profit twice with the obtained WETH, and returned WETH tokens lent by flash loan. The total profits nearly $200,000: 6,261.304 uni, 4,466,096 Sashimi and 63,762 usdt.",https://mirror.xyz/0xaB265E6124dedE46C85336e720521209d51E403e/emKEN5R-Mp3KTY1YKpTTq79O1x_oRzK3FeSOVt2bgEM,SashimiSwap,0xe4fe6a45f354e845f954cddee6084603cedb9410,UniswapV2Router02,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
524,180,2021-12-30,"On December 30, BEOSIN’s Eagle Eye alerted that the Sashimi Swap was hacked at 09:06 UTC on December 30, with a total loss of nearly USD 200,000. 
The hacker then removed the liquidity and gets WETH, and finally the hacker repeated the profit twice with the obtained WETH, and returned WETH tokens lent by flash loan. The total profits nearly $200,000: 6,261.304 uni, 4,466,096 Sashimi and 63,762 usdt.",https://sashimisashimi5.medium.com/statement-on-hackers-attack-322ab6a5c31d,SashimiSwap,0xe4fe6a45f354e845f954cddee6084603cedb9410,UniswapV2Router02,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
525,180,2021-12-30,"On December 30, BEOSIN’s Eagle Eye alerted that the Sashimi Swap was hacked at 09:06 UTC on December 30, with a total loss of nearly USD 200,000. 
The hacker then removed the liquidity and gets WETH, and finally the hacker repeated the profit twice with the obtained WETH, and returned WETH tokens lent by flash loan. The total profits nearly $200,000: 6,261.304 uni, 4,466,096 Sashimi and 63,762 usdt.",https://sashimisashimi5.medium.com/statement-on-hackers-attack-322ab6a5c31d,SashimiSwap,0xe4fe6a45f354e845f954cddee6084603cedb9410,UniswapV2Router02,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
526,180,2021-12-30,"On December 30, BEOSIN’s Eagle Eye alerted that the Sashimi Swap was hacked at 09:06 UTC on December 30, with a total loss of nearly USD 200,000. 
The hacker then removed the liquidity and gets WETH, and finally the hacker repeated the profit twice with the obtained WETH, and returned WETH tokens lent by flash loan. The total profits nearly $200,000: 6,261.304 uni, 4,466,096 Sashimi and 63,762 usdt.",https://twitter.com/YannickCrypto/status/1476510304922226689,SashimiSwap,0xe4fe6a45f354e845f954cddee6084603cedb9410,UniswapV2Router02,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
527,180,2021-12-30,"On December 30, BEOSIN’s Eagle Eye alerted that the Sashimi Swap was hacked at 09:06 UTC on December 30, with a total loss of nearly USD 200,000. 
The hacker then removed the liquidity and gets WETH, and finally the hacker repeated the profit twice with the obtained WETH, and returned WETH tokens lent by flash loan. The total profits nearly $200,000: 6,261.304 uni, 4,466,096 Sashimi and 63,762 usdt.",https://twitter.com/YannickCrypto/status/1476510304922226689,SashimiSwap,0xe4fe6a45f354e845f954cddee6084603cedb9410,UniswapV2Router02,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
528,181,2021-8-30,"At approximately 12pm on 31st August (UTC +8), C.R.E.A.M. Finance was exploited for 462,079,976 in AMP tokens and 2,804.96 ETH tokens.There was a main exploit along with a smaller copy-cat. The copy-cat exploit address has withdrawal history from Binance. We are working with Binance to identify the second perpetrator. We will forward all relevant information to law enforcement authorities and prosecute to the fullest extent of the law. The AMP token contract implements ERC777, which has the _callPostTransferHooks hook that triggers tokensReceived() function that was implemented by the recipient. The reentrancy opportunity related to ERC-777-style transfer hooks allowed the exploiter to nest a second borrow() function inside the token transfer() before the initial borrow() was updated. This was used over 17 transactions",https://medium.com/cream-finance/c-r-e-a-m-finance-post-mortem-amp-exploit-6ceb20a630c5,CreamFinance,0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,Cream.Finance: crAMP Token,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Token standard incompatibility
529,181,2021-8-30,"At approximately 12pm on 31st August (UTC +8), C.R.E.A.M. Finance was exploited for 462,079,976 in AMP tokens and 2,804.96 ETH tokens.There was a main exploit along with a smaller copy-cat. The copy-cat exploit address has withdrawal history from Binance. We are working with Binance to identify the second perpetrator. We will forward all relevant information to law enforcement authorities and prosecute to the fullest extent of the law. The AMP token contract implements ERC777, which has the _callPostTransferHooks hook that triggers tokensReceived() function that was implemented by the recipient. The reentrancy opportunity related to ERC-777-style transfer hooks allowed the exploiter to nest a second borrow() function inside the token transfer() before the initial borrow() was updated. This was used over 17 transactions",https://medium.com/cream-finance/c-r-e-a-m-finance-post-mortem-amp-exploit-6ceb20a630c5,CreamFinance,0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,Cream.Finance: crAMP Token,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
530,181,2021-8-30,"At approximately 12pm on 31st August (UTC +8), C.R.E.A.M. Finance was exploited for 462,079,976 in AMP tokens and 2,804.96 ETH tokens.There was a main exploit along with a smaller copy-cat. The copy-cat exploit address has withdrawal history from Binance. We are working with Binance to identify the second perpetrator. We will forward all relevant information to law enforcement authorities and prosecute to the fullest extent of the law. The AMP token contract implements ERC777, which has the _callPostTransferHooks hook that triggers tokensReceived() function that was implemented by the recipient. The reentrancy opportunity related to ERC-777-style transfer hooks allowed the exploiter to nest a second borrow() function inside the token transfer() before the initial borrow() was updated. This was used over 17 transactions",https://medium.com/cream-finance/c-r-e-a-m-finance-post-mortem-amp-exploit-6ceb20a630c5,CreamFinance,0xd06527d5e56a3495252a528c4987003b712860ee,CEther,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Token standard incompatibility
